#### EXPORT DONNEES METEO POUR "RENNES (ILLE-ET-VILAINE)" (LAT/LON: 48.117266/-1.6777926)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2014-10-23,16,7,16,7,16,13,0.1,94,10,1028,48.5,16,12,5,113,119,119,0,4,6.9,météo correcte,18:04:00,07:38:00,7
2014-10-24,16,12,18,13,15,14,1,96,5,1021,93.75,16,14,11,119,122,143,0,3,5.3,météo défavorable,18:02:00,07:40:00,13
2014-10-25,17,11,10,12,17,11,1.3,97,5.875,1024,71.875,17,14,12,266,116,353,0,3,8.4,météo défavorable,18:00:00,07:41:00,14
2014-10-26,19,7,6,7,18,12,0,96,6.75,1025,15.875,19,11,6,143,113,113,0,3,8.7,météo favorable,17:58:00,07:43:00,7
2014-10-27,18,8,15,8,17,12,0,94,9,1023,3.375,18,11,6,143,113,113,0,4,8.7,météo favorable,17:57:00,07:44:00,8
2014-10-28,18,8,14,8,18,13,0,94,9,1017,22.625,18,13,6,143,116,113,0,4,8.7,météo favorable,17:55:00,07:46:00,8
2014-10-29,18,10,12,11,18,14,0.1,95,5.625,1018,50,18,14,10,143,200,116,0,3,7.1,météo correcte,17:53:00,07:47:00,10
2014-10-30,20,11,15,12,19,14,0,88,8,1019,26.875,20,13,11,116,113,113,0,4,8.7,météo favorable,17:52:00,07:49:00,11
2014-10-31,21,12,19,12,20,15,0,81,10,1020,4.25,24,13,10,113,113,113,0,5,8.7,météo favorable,17:50:00,07:50:00,12
2014-11-01,19,12,18,13,19,12,0.2,97,6.75,1020,37.875,19,15,13,248,116,113,0,4,7,météo favorable,17:49:00,07:52:00,13
2014-11-02,15,10,24,13,15,13,8.6,90,9.25,1017,70.375,15,13,12,122,389,296,0,4,3.7,météo défavorable,17:47:00,07:53:00,13
2014-11-03,12,7,26,11,12,8,18.7,95,8,1006,77.25,12,11,8,119,299,296,0,4,3.7,météo très défavorable,17:45:00,07:55:00,11
2014-11-04,13,6,10,6,13,8,0.4,93,9,1000,21.125,13,8,4,113,113,122,0,2,8.7,météo correcte,17:44:00,07:56:00,6
2014-11-05,13,5,15,6,13,7,0.5,91,9.875,1011,34.625,13,7,4,119,116,113,0,3,8.7,météo correcte,17:42:00,07:58:00,6
2014-11-06,12,4,22,4,12,10,1,93,9.875,1012,41.625,12,11,2,113,116,119,0,3,7,météo très défavorable,17:41:00,07:59:00,4
2014-11-07,14,8,28,11,14,10,9,91,9.375,1008,41.625,14,13,8,176,116,113,0,3,8.7,météo correcte,17:40:00,08:01:00,13
2014-11-08,14,8,26,8,14,11,2.9,93,9.875,1008,57.75,14,11,5,116,119,122,0,4,5.2,météo correcte,17:38:00,08:02:00,8
2014-11-09,13,7,13,7,13,7,2.3,95,9.125,1008,32,13,9,6,176,113,113,0,2,8.7,météo correcte,17:37:00,08:04:00,9
2014-11-10,13,6,26,6,13,10,0.2,94,7,1009,34.75,13,9,3,143,119,116,0,3,7,météo correcte,17:35:00,08:05:00,6
2014-11-11,12,8,28,9,12,10,9.8,93,9.125,999,90.75,12,10,5,302,122,296,0,3,3.5,météo défavorable,17:34:00,08:07:00,8
2014-11-12,14,8,23,8,14,9,0.9,93,9.875,1005,33,14,10,5,113,113,113,0,4,8.7,météo correcte,17:33:00,08:08:00,9
2014-11-13,15,8,28,9,14,12,2.1,95,10,1005,51.375,15,13,6,116,122,353,0,4,5.2,météo correcte,17:32:00,08:10:00,8
2014-11-14,14,9,17,11,14,10,0.1,95,10,1002,36.125,14,11,9,119,113,116,0,4,8.7,météo correcte,17:30:00,08:12:00,12
2014-11-15,14,7,19,7,14,9,0.5,97,8.625,1001,60.375,14,9,5,248,116,119,0,3,8.7,météo correcte,17:29:00,08:13:00,8
2014-11-16,12,4,7,4,12,5,0,98,6.25,999,56.625,12,8,4,248,113,116,0,2,8.7,météo très défavorable,17:28:00,08:14:00,6
2014-11-17,10,4,12,4,10,8,4,96,5.375,1003,70.375,10,9,3,143,296,353,0,2,3.4,météo très défavorable,17:27:00,08:16:00,5
2014-11-18,12,6,13,6,12,8,0.2,97,4.25,1011,73.375,12,9,4,248,119,116,0,2,3.4,météo défavorable,17:26:00,08:17:00,6
2014-11-19,12,5,15,6,10,8,0.1,98,8.75,1020,61.375,12,9,3,119,119,116,0,2,5.2,météo défavorable,17:25:00,08:19:00,5
2014-11-20,9,6,15,7,9,7,1.7,92,8.875,1021,69.25,9,6,4,296,116,116,0,3,5.2,météo défavorable,17:24:00,08:20:00,7
2014-11-21,14,5,15,5,13,11,0,96,8.875,1019,46,14,12,3,143,200,116,0,4,5.2,météo correcte,17:23:00,08:22:00,5
2014-11-22,14,10,14,11,14,12,0.3,98,3.25,1015,80.125,14,13,9,248,119,143,0,3,3.4,météo défavorable,17:22:00,08:23:00,10
2014-11-23,12,9,21,11,12,9,0.3,99,4.25,1019,93.5,12,11,8,248,122,122,0,3,3.4,météo défavorable,17:21:00,08:25:00,11
2014-11-24,9,8,18,8,9,9,0.9,92,8.125,1023,83.25,9,8,5,119,122,200,0,2,3.4,météo défavorable,17:20:00,08:26:00,8
2014-11-25,12,8,9,9,12,10,0.9,97,4.25,1021,97.5,13,12,8,143,200,248,0,3,3.3,météo défavorable,17:19:00,08:28:00,9
2014-11-26,13,9,12,10,13,10,0.2,99,4.25,1013,90.5,13,11,9,248,119,143,0,3,3.3,météo défavorable,17:19:00,08:29:00,11
2014-11-27,12,8,16,8,12,9,0,99,5,1008,78.75,12,9,7,248,116,122,0,2,6.9,météo défavorable,17:18:00,08:30:00,9
2014-11-28,15,8,25,8,15,12,0,96,10,999,30.125,15,11,4,116,113,113,0,4,8.7,météo correcte,17:17:00,08:32:00,9
2014-11-29,16,9,15,9,16,11,0,94,9,1011,20.75,16,11,8,143,113,113,0,4,8.7,météo correcte,17:17:00,08:33:00,9
2014-11-30,14,8,18,8,14,10,0,84,10,1013,15.375,14,10,6,113,113,119,0,4,8.7,météo correcte,17:16:00,08:34:00,8
2014-12-01,11,7,23,8,11,9,0,94,10,1013,69.75,11,8,6,119,119,119,0,3,3.3,météo défavorable,17:16:00,08:35:00,7
2014-12-02,10,7,22,7,10,8,0.2,86,9.375,1019,78.125,10,6,5,119,119,119,0,2,5.1,météo défavorable,17:15:00,08:37:00,8
2014-12-03,8,2,23,7,8,3,0,92,10,1020,51.375,8,7,3,119,116,113,0,2,8.7,météo très défavorable,17:15:00,08:38:00,8
2014-12-04,4,1,6,1,4,4,0,90,9,1016,85.25,5,2,-1,119,119,122,0,1,3.3,météo très défavorable,17:14:00,08:39:00,2
2014-12-05,7,3,14,3,6,5,0.7,92,8.875,1025,65.625,7,4,2,119,122,122,0,2,5.1,météo très défavorable,17:14:00,08:40:00,3
2014-12-06,8,0,15,3,8,2,0,91,10,1029,18.75,8,2,-0,116,116,113,0,2,8.7,météo très défavorable,17:14:00,08:41:00,3
2014-12-07,10,0,22,4,10,7,0,93,10,1029,48.875,10,8,1,119,119,116,0,3,3.3,météo très défavorable,17:14:00,08:43:00,2
2014-12-08,8,3,21,4,8,4,0.4,92,10,1029,46.625,8,5,1,116,113,113,0,2,6.9,météo très défavorable,17:13:00,08:44:00,5
2014-12-09,8,3,13,3,8,6,0,86,10,1033,44.25,8,5,1,116,116,116,0,3,8.7,météo très défavorable,17:13:00,08:45:00,4
2014-12-10,11,7,21,11,11,8,0.1,97,10,1026,70.5,12,11,7,122,119,116,0,3,5.1,météo défavorable,17:13:00,08:46:00,11
2014-12-11,11,6,28,6,11,7,0,84,10,1024,48.5,11,7,3,116,119,116,0,3,6.9,météo défavorable,17:13:00,08:47:00,6
2014-12-12,12,7,32,10,12,9,0.9,90,9.875,1013,85.625,12,10,7,122,119,122,0,3,3.2,météo défavorable,17:13:00,08:48:00,10
2014-12-13,5,2,21,3,4,2,5.4,96,8.625,1017,54.375,5,3,-1,122,116,113,0,1,6.9,météo très défavorable,17:13:00,08:48:00,4
2014-12-14,6,0,13,-0,6,2,0,93,10,1019,14.25,6,3,2,113,113,116,0,2,8.6,météo très défavorable,17:13:00,08:49:00,1
2014-12-15,10,5,11,7,10,7,1,97,7.625,1018,79.5,10,7,5,248,119,116,0,2,5.1,météo défavorable,17:13:00,08:50:00,6
2014-12-16,10,5,14,7,10,6,0,99,5.25,1020,68.375,10,7,5,248,116,116,0,2,6.9,météo défavorable,17:14:00,08:51:00,5
2014-12-17,12,7,26,10,11,11,1.9,95,8.875,1018,96.125,12,11,7,122,122,119,0,3,3.2,météo défavorable,17:14:00,08:52:00,10
2014-12-18,13,11,25,12,13,12,0,94,10,1024,70.125,13,12,9,122,119,119,0,3,6.9,météo défavorable,17:14:00,08:52:00,12
2014-12-19,12,8,27,11,12,10,0.2,96,9,1028,85.625,13,11,8,119,122,122,0,3,3.2,météo défavorable,17:15:00,08:53:00,12
2014-12-20,9,5,16,5,9,6,0,90,10,1036,40.875,10,6,2,116,116,119,0,3,8.6,météo très défavorable,17:15:00,08:54:00,5
2014-12-21,9,4,19,4,9,8,0,96,8,1036,51.25,9,7,1,116,119,119,0,3,6.9,météo très défavorable,17:16:00,08:54:00,4
2014-12-22,13,8,25,8,13,10,0,96,10,1032,61.375,13,10,5,116,119,116,0,4,3.2,météo correcte,17:16:00,08:55:00,9
2014-12-23,10,8,21,9,9,9,0,96,10,1028,66.75,10,9,5,119,116,119,0,2,6.9,météo défavorable,17:17:00,08:55:00,10
2014-12-24,12,5,24,8,12,8,1.4,96,9.875,1027,46.125,12,11,5,113,122,116,0,3,3.2,météo défavorable,17:17:00,08:56:00,8
2014-12-25,9,4,13,4,9,5,0,90,10,1035,52.5,9,5,2,116,113,122,0,3,8.6,météo très défavorable,17:18:00,08:56:00,4
2014-12-26,9,3,16,3,6,7,0,97,10,1035,77.75,9,8,2,119,119,122,0,3,3.2,météo très défavorable,17:19:00,08:56:00,3
2014-12-27,10,4,27,6,8,4,0.2,85,10,1015,63.875,10,9,1,119,116,119,0,2,6.9,météo défavorable,17:19:00,08:56:00,8
2014-12-28,5,-3,31,2,5,-1,0,86,10,1036,15.625,5,1,-3,113,113,113,0,2,8.6,météo très défavorable,17:20:00,08:57:00,2
2014-12-29,6,-3,13,-3,5,2,0,75,10,1043,3.625,6,1,-3,113,113,113,0,2,8.6,météo très défavorable,17:21:00,08:57:00,-3
2014-12-30,6,-1,6,-1,6,-1,0,94,8,1043,3.75,7,4,-2,113,113,143,0,2,8.7,météo très défavorable,17:22:00,08:57:00,-1
2014-12-31,3,-3,17,-3,3,-1,0,85,10,1039,3.25,3,0,-6,113,113,113,0,2,8.7,météo très défavorable,17:23:00,08:57:00,-2
