#### EXPORT DONNEES METEO POUR "RENNES (ILLE-ET-VILAINE)" (LAT/LON: 48.117266/-1.6777926)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2016-02-23,10,6,13,7,8,7,2.7,92,7.875,1020,82.25,10,9,4,122,116,116,0,2,10,météo défavorable,18:40:00,08:00:00,9
2016-02-24,6,3,23,5,6,5,10.4,94,7.375,1019,91.25,6,4,-0,122,296,266,0,2,5.4,météo très défavorable,18:42:00,07:59:00,5
2016-02-25,8,1,15,1,8,5,0,92,10,1019,26.625,8,2,-3,113,113,119,0,3,8.5,météo très défavorable,18:44:00,07:57:00,1
2016-02-26,8,1,26,1,8,4,0,74,10,1016,51.625,8,0,-3,113,113,119,0,2,10.1,météo très défavorable,18:45:00,07:55:00,3
2016-02-27,7,1,34,1,7,4,0,69,10,1007,46.125,7,0,-5,116,122,113,0,1,10.1,météo très défavorable,18:47:00,07:53:00,2
2016-02-28,8,2,34,2,6,4,0,70,10,1020,59,8,0,-4,122,113,119,0,2,8.5,météo très défavorable,18:48:00,07:51:00,2
2016-02-29,9,0,28,0,8,4,0,83,10,1028,11.875,9,1,-5,113,113,113,0,3,11,météo très défavorable,18:50:00,07:49:00,1
2016-03-01,11,4,34,5,11,11,1.6,91,9.875,1028,96,11,10,2,122,122,122,0,2,5.5,météo très défavorable,18:51:00,07:47:00,4
2016-03-02,10,7,50,8,10,7,2.7,88,9.75,1014,62.5,10,9,4,353,119,116,0,2,10.1,météo défavorable,18:53:00,07:46:00,9
2016-03-03,10,5,31,5,10,8,0.4,79,10,1012,93.125,10,8,1,122,122,122,0,3,5.6,météo très défavorable,18:55:00,07:44:00,6
2016-03-04,10,3,14,6,8,6,4.1,93,8.875,1001,72.125,10,9,3,119,119,353,0,2,7.1,météo défavorable,18:56:00,07:42:00,8
2016-03-05,8,2,29,2,8,4,3,94,9.625,1007,48.5,8,3,-2,293,116,116,0,2,11.2,météo très défavorable,18:58:00,07:40:00,4
2016-03-06,9,2,22,2,9,5,0.8,92,10,1011,65.75,9,2,-2,353,116,122,0,3,8.6,météo très défavorable,18:59:00,07:38:00,2
2016-03-07,7,1,33,1,7,5,1.2,87,8.25,1016,59.375,7,2,-2,116,176,122,0,2,7.3,météo très défavorable,19:01:00,07:36:00,3
2016-03-08,10,0,18,1,10,8,0.9,91,9.875,1019,72.75,10,6,-2,116,122,122,0,2,5.8,météo très défavorable,19:02:00,07:34:00,0
2016-03-09,10,6,54,8,7,6,15.9,87,7.625,1009,100,10,9,2,122,296,302,0,2,5.9,météo défavorable,19:04:00,07:32:00,10
2016-03-10,9,6,23,6,9,7,3.3,91,9.875,1024,82.25,9,5,2,119,353,353,0,2,5.9,météo défavorable,19:05:00,07:30:00,6
2016-03-11,11,1,18,1,11,7,0.3,95,9,1028,32.125,11,6,-2,143,119,113,0,3,10.2,météo très défavorable,19:07:00,07:28:00,3
2016-03-12,12,1,13,1,11,7,0,90,10,1030,20,12,4,-2,113,113,116,0,3,11.6,météo très défavorable,19:08:00,07:26:00,1
2016-03-13,11,2,25,2,11,7,0,92,10,1030,6.75,11,3,-2,113,113,113,0,3,11.6,météo très défavorable,19:10:00,07:24:00,2
2016-03-14,10,2,27,2,10,7,0,94,10,1029,20.875,10,4,-2,116,113,116,0,3,11.6,météo très défavorable,19:11:00,07:22:00,3
2016-03-15,13,1,19,1,11,8,0,92,10,1025,12.75,13,4,-3,113,113,116,0,3,11.6,météo très défavorable,19:13:00,07:19:00,1
2016-03-16,10,4,28,6,10,8,0.6,89,7.875,1024,67,10,5,3,266,116,122,0,2,8.8,météo défavorable,19:14:00,07:17:00,7
2016-03-17,12,1,20,1,10,7,0.2,94,9.875,1026,26.125,12,3,-4,116,113,113,0,2,11.6,météo très défavorable,19:16:00,07:15:00,3
2016-03-18,13,2,18,2,12,8,0,87,10,1025,2.75,13,4,-2,113,113,113,0,3,11.6,météo correcte,19:17:00,07:13:00,3
2016-03-19,12,1,23,1,10,8,0,95,10,1022,12.375,12,5,-4,116,113,113,0,3,11.6,météo très défavorable,19:19:00,07:11:00,1
2016-03-20,12,1,25,1,10,8,0,93,10,1021,26,12,5,-4,113,113,116,0,3,11.6,météo très défavorable,19:20:00,07:09:00,2
2016-03-21,10,4,22,5,9,8,0,74,10,1022,69.75,10,4,2,122,119,113,0,2,7.5,météo très défavorable,19:22:00,07:07:00,5
2016-03-22,11,2,18,2,11,9,0.1,91,10,1020,29.875,11,4,-2,113,119,116,0,3,10.2,météo très défavorable,19:23:00,07:05:00,2
2016-03-23,13,2,17,2,13,8,0,92,10,1017,2.25,13,4,-2,113,113,113,0,3,11.6,météo correcte,19:25:00,07:03:00,3
2016-03-24,11,1,18,2,11,9,0.2,93,8,1019,66.125,11,6,0,116,122,119,0,3,6.1,météo très défavorable,19:26:00,07:01:00,1
2016-03-25,13,7,23,10,12,10,3.5,96,8.625,1018,78.125,13,10,7,266,119,116,0,3,9,météo défavorable,19:28:00,06:59:00,9
2016-03-26,16,6,53,11,13,13,6.8,96,8.625,1017,86.875,16,12,8,122,122,122,0,4,6.4,météo défavorable,19:29:00,06:57:00,7
2016-03-27,13,6,47,6,13,10,8.3,88,9.25,1009,69.625,13,7,1,116,122,122,0,2,6.4,météo défavorable,19:31:00,06:55:00,6
2016-03-28,13,6,42,9,13,8,5.4,85,9.5,1007,52.375,13,9,5,176,119,113,0,3,10.3,météo correcte,19:32:00,06:52:00,12
2016-03-29,13,5,37,5,12,10,0.4,89,9.875,1010,42.625,13,7,2,113,122,113,0,4,10.3,météo correcte,19:33:00,06:50:00,5
2016-03-30,9,6,14,7,8,6,18,94,6.625,1011,96.375,9,7,4,266,296,308,0,2,6.4,météo très défavorable,19:35:00,06:48:00,7
2016-03-31,12,4,32,5,12,8,11.2,92,9.125,1019,47.75,12,5,2,302,116,113,0,2,11.6,météo très défavorable,19:36:00,06:46:00,5
2016-04-01,13,2,13,2,12,10,0,92,10,1021,30.75,13,5,-1,116,116,113,0,3,11.6,météo correcte,19:38:00,06:44:00,3
2016-04-02,13,2,22,2,13,10,0.1,89,10,1017,37.25,13,8,-2,113,113,116,0,2,10.3,météo correcte,19:39:00,06:42:00,3
2016-04-03,15,4,26,5,15,10,0.9,94,9.375,1007,60.125,15,10,2,122,353,263,0,4,6.5,météo correcte,19:41:00,06:40:00,4
2016-04-04,14,5,28,7,14,12,2.4,95,9.875,1005,59.125,14,8,3,119,122,353,0,4,7.8,météo correcte,19:42:00,06:38:00,6
2016-04-05,14,4,13,4,14,11,1.9,95,8.875,1016,36.75,14,8,1,143,116,353,0,3,9.1,météo correcte,19:44:00,06:36:00,4
2016-04-06,12,4,28,5,12,10,0.5,96,9,1017,57.375,12,10,2,116,122,122,0,3,6.6,météo très défavorable,19:45:00,06:34:00,4
2016-04-07,11,3,25,3,11,9,1.1,91,10,1017,40.5,11,5,-1,116,119,116,0,3,9.1,météo très défavorable,19:46:00,06:32:00,3
2016-04-08,13,3,22,3,13,10,1.6,95,9.75,1017,37.375,13,7,0,116,176,353,0,3,9.1,météo correcte,19:48:00,06:30:00,3
2016-04-09,11,3,26,8,11,8,5.5,95,7,1010,59.375,11,7,5,296,266,176,0,2,10.4,météo défavorable,19:49:00,06:28:00,7
2016-04-10,15,3,41,4,14,13,0.8,82,9.875,1007,48.875,15,9,-1,119,122,113,0,4,9.1,météo correcte,19:51:00,06:26:00,3
2016-04-11,15,5,11,6,15,12,5.6,91,9.5,1008,34.25,15,9,4,119,113,356,0,4,11.6,météo correcte,19:52:00,06:24:00,6
2016-04-12,17,3,14,3,16,14,1.5,86,9.875,1012,15.875,17,9,2,113,113,113,0,4,11.6,météo correcte,19:54:00,06:22:00,4
2016-04-13,13,3,13,5,13,10,0.7,96,7.25,1016,64.625,13,9,3,122,122,119,0,4,9.1,météo correcte,19:55:00,06:20:00,3
2016-04-14,14,5,13,6,14,11,0.3,94,8.25,1017,63,14,8,4,116,119,116,0,4,9.1,météo correcte,19:56:00,06:18:00,5
2016-04-15,13,5,16,6,13,11,2.8,95,8.375,1019,54.625,13,7,4,119,305,116,0,3,10.4,météo correcte,19:58:00,06:16:00,5
2016-04-16,14,6,16,6,14,12,0,89,9.25,1020,49.75,15,8,4,116,119,116,0,4,10.4,météo correcte,19:59:00,06:14:00,6
2016-04-17,16,5,17,6,16,12,0.8,90,8.5,1019,66.5,16,10,4,119,116,116,0,3,9.3,météo défavorable,20:01:00,06:13:00,5
2016-04-18,15,6,19,7,15,12,0.3,93,8.5,1015,60.25,16,9,4,119,176,116,0,4,10.4,météo correcte,20:02:00,06:11:00,6
2016-04-19,16,5,16,6,15,13,0.4,93,7.875,1017,57.875,16,9,4,116,116,113,0,4,9.3,météo correcte,20:03:00,06:09:00,5
2016-04-20,16,6,14,7,16,13,0.7,93,8.125,1017,59.375,17,9,5,116,116,116,0,4,9.3,météo correcte,20:05:00,06:07:00,6
2016-04-21,18,11,10,11,18,13,15.1,96,7.875,1019,83.375,18,13,10,143,353,308,0,3,8.2,météo défavorable,20:06:00,06:05:00,12
2016-04-22,18,9,18,11,18,14,4.8,97,6.875,1019,70.875,18,12,10,143,122,353,0,3,7,météo défavorable,20:08:00,06:03:00,10
2016-04-23,11,6,26,8,11,9,0.5,94,10,1022,72.5,11,8,5,122,122,116,0,2,9.3,météo défavorable,20:09:00,06:02:00,8
2016-04-24,11,2,30,4,11,9,0.9,80,9.875,1023,37,11,4,1,116,353,113,0,3,12.2,météo très défavorable,20:11:00,06:00:00,2
2016-04-25,10,2,24,3,10,9,0.2,83,10,1022,54.375,10,7,-1,113,122,122,0,3,11.3,météo très défavorable,20:12:00,05:58:00,2
2016-04-26,9,3,29,7,9,8,0.3,86,10,1014,70.625,9,6,4,122,119,113,0,2,10.2,météo défavorable,20:13:00,05:56:00,7
2016-04-27,10,1,14,2,10,8,1.9,84,10,1016,36.625,10,5,-1,113,122,353,0,3,11.3,météo très défavorable,20:15:00,05:55:00,1
2016-04-28,11,1,17,3,11,10,0.5,86,10,1019,32,11,5,-1,113,116,353,0,3,14.5,météo très défavorable,20:16:00,05:53:00,1
2016-04-29,13,4,32,5,13,10,3.3,92,9.875,1017,70.75,13,7,2,116,122,122,0,4,10.2,météo très défavorable,20:18:00,05:51:00,4
2016-04-30,12,4,31,5,12,9,12.6,89,9.375,1028,37.25,12,4,2,299,113,113,0,2,14.5,météo très défavorable,20:19:00,05:50:00,4
2016-05-01,15,2,13,4,13,13,0,85,10,1030,22.125,15,8,1,116,113,116,0,4,14.5,météo correcte,20:20:00,05:48:00,2
2016-05-02,17,6,22,8,16,15,0.8,97,6.5,1028,62.375,17,11,6,248,119,176,0,3,12.4,météo correcte,20:22:00,05:46:00,6
2016-05-03,15,5,10,6,14,13,0.1,91,10,1029,9.875,15,7,4,113,113,113,0,4,14.5,météo correcte,20:23:00,05:45:00,5
2016-05-04,18,4,19,6,17,16,0,75,10,1028,5.75,18,10,3,113,113,113,0,4,14.5,météo favorable,20:25:00,05:43:00,4
2016-05-05,21,6,26,8,19,18,0,75,10,1021,19.5,21,12,5,113,119,113,0,5,13.5,météo correcte,20:26:00,05:42:00,6
2016-05-06,21,8,23,10,20,19,0,83,10,1011,18.25,21,14,9,113,113,113,0,5,14.5,météo favorable,20:27:00,05:40:00,8
2016-05-07,21,12,26,12,21,18,1.4,85,9.25,1007,59.5,21,14,9,116,122,353,0,4,11.4,météo correcte,20:29:00,05:39:00,13
2016-05-08,21,12,33,12,20,18,0.7,82,9.75,1005,69.875,24,15,10,119,119,122,0,4,9.3,météo défavorable,20:30:00,05:37:00,13
2016-05-09,17,12,24,13,16,16,4,93,9.5,1006,43.625,17,14,11,116,296,176,0,5,12.4,météo correcte,20:32:00,05:36:00,12
2016-05-10,19,10,12,13,17,19,6.6,94,6.125,1006,59.25,19,15,13,143,389,176,0,4,11.4,météo correcte,20:33:00,05:34:00,10
2016-05-11,19,9,12,13,19,15,6.6,94,7.375,1005,38,19,15,12,143,356,143,0,5,12.5,météo correcte,20:34:00,05:33:00,10
2016-05-12,16,9,14,12,16,14,2.8,98,4.25,1004,91.875,16,14,11,248,266,296,0,3,9.4,météo défavorable,20:36:00,05:31:00,9
2016-05-13,15,12,16,12,14,15,2.7,97,9,1012,86.5,15,14,11,353,122,353,0,3,9.4,météo défavorable,20:37:00,05:30:00,12
2016-05-14,14,8,17,9,14,12,0,92,10,1022,54,14,10,7,116,119,119,0,4,10.4,météo correcte,20:38:00,05:29:00,9
2016-05-15,16,3,6,8,16,14,0,83,10,1025,27.375,16,10,7,113,113,119,0,4,13.5,météo correcte,20:40:00,05:27:00,3
2016-05-16,16,9,10,11,15,14,0.3,79,10,1024,58.5,16,11,11,116,119,119,0,3,11.5,météo correcte,20:41:00,05:26:00,9
2016-05-17,15,3,8,10,15,14,0.4,85,10,1022,66.25,15,12,10,116,122,122,0,4,10.5,météo défavorable,20:42:00,05:25:00,3
2016-05-18,15,8,29,12,15,14,9.9,94,7.75,1015,88.875,15,11,10,122,302,302,0,3,9.5,météo défavorable,20:43:00,05:24:00,10
2016-05-19,16,7,16,9,16,14,0.9,90,8.125,1017,56.625,16,11,8,116,119,116,0,4,13.5,météo correcte,20:45:00,05:23:00,7
2016-05-20,17,7,14,10,16,15,0.5,92,7.875,1018,61.375,17,11,8,119,116,116,0,3,12.5,météo correcte,20:46:00,05:21:00,7
2016-05-21,18,8,15,10,18,16,0.1,92,8.375,1019,62.375,19,13,9,116,176,116,0,5,11.5,météo correcte,20:47:00,05:20:00,8
2016-05-22,15,9,17,12,15,11,20.5,96,7.875,1016,83.875,15,12,11,302,353,356,0,3,10.5,météo très défavorable,20:48:00,05:19:00,12
2016-05-23,16,6,19,8,16,14,3.5,94,9.5,1022,25.125,16,10,6,116,176,176,0,3,14.5,météo correcte,20:50:00,05:18:00,6
2016-05-24,18,6,17,9,17,15,1.9,90,9.75,1021,15.375,18,12,7,113,113,176,0,4,14.5,météo favorable,20:51:00,05:17:00,6
2016-05-25,18,9,21,10,15,17,3.2,94,9.75,1014,57.625,18,14,7,116,119,116,0,3,11.6,météo correcte,20:52:00,05:16:00,9
2016-05-26,12,9,8,12,11,11,0.3,94,8.875,1014,28.875,12,11,11,116,116,116,0,3,14.5,météo défavorable,20:53:00,05:15:00,9
2016-05-27,17,9,11,12,12,17,0.1,91,10,1015,19,17,15,11,113,113,113,0,4,14.5,météo correcte,20:54:00,05:15:00,9
2016-05-28,19,11,11,12,14,19,3.5,93,5.125,1015,54.125,19,16,11,143,143,113,0,3,12.6,météo correcte,20:55:00,05:14:00,11
2016-05-29,18,12,20,13,17,17,6.9,96,7.25,1013,72.875,18,15,11,200,119,353,0,4,10.6,météo défavorable,20:56:00,05:13:00,12
2016-05-30,19,11,24,13,19,15,1,96,10,1018,67.25,19,14,11,353,119,122,0,4,11.6,météo défavorable,20:57:00,05:12:00,11
2016-05-31,19,12,14,14,19,17,0.6,88,9.375,1021,57.5,20,13,11,116,116,116,0,5,12.6,météo correcte,20:58:00,05:12:00,13
2016-06-01,16,12,20,13,16,15,0.2,91,8.875,1021,94.625,16,14,12,176,122,122,0,3,9.7,météo défavorable,20:59:00,05:11:00,13
2016-06-02,16,12,18,13,16,14,0.9,96,8.5,1020,96.875,16,14,11,266,122,122,0,3,11.9,météo défavorable,21:00:00,05:10:00,12
2016-06-03,17,11,12,12,17,16,0.1,89,10,1017,93.125,17,14,10,122,122,122,0,3,11.9,météo défavorable,21:01:00,05:10:00,11
2016-06-04,17,8,10,11,17,17,0.1,91,7,1019,70.25,17,14,10,119,122,116,0,4,13.8,météo défavorable,21:02:00,05:09:00,8
2016-06-05,19,9,6,13,18,18,0.1,92,8,1020,60.75,19,16,13,116,122,119,0,4,12.9,météo correcte,21:03:00,05:09:00,9
2016-06-06,22,15,8,16,21,22,7.2,95,6.625,1020,88.125,25,18,16,143,353,356,0,4,12,météo défavorable,21:03:00,05:08:00,15
2016-06-07,22,13,15,16,22,19,1.6,94,6.875,1025,43.75,25,17,16,116,353,113,0,4,15.6,météo correcte,21:04:00,05:08:00,14
2016-06-08,23,11,14,14,22,20,0.1,92,7,1025,14.375,25,17,13,113,116,113,0,4,16,météo favorable,21:05:00,05:07:00,11
2016-06-09,24,12,10,15,23,23,0,90,8,1022,17.75,26,19,15,113,116,113,0,5,16,météo favorable,21:06:00,05:07:00,12
2016-06-10,16,15,12,16,16,16,0,93,10,1014,93.875,16,15,16,122,122,122,0,4,12,météo défavorable,21:06:00,05:07:00,16
2016-06-11,19,14,17,15,18,18,9.2,97,8.375,1014,91.5,19,16,14,296,353,356,0,4,12,météo défavorable,21:07:00,05:07:00,14
2016-06-12,20,12,23,16,20,18,4.5,96,7,1014,79.875,20,17,16,266,353,353,0,4,12.9,météo défavorable,21:07:00,05:06:00,14
2016-06-13,19,10,12,13,17,17,4.7,94,7.375,1011,86.25,19,16,12,119,122,356,0,4,12,météo défavorable,21:08:00,05:06:00,10
2016-06-14,18,12,22,12,18,15,8.6,92,9.375,1007,76.625,18,13,11,116,122,353,0,4,13.8,météo défavorable,21:08:00,05:06:00,12
2016-06-15,11,8,11,11,10,10,5.9,94,7.25,1004,40.25,11,10,9,116,116,116,0,3,16,météo défavorable,21:09:00,05:06:00,8
2016-06-16,19,10,19,12,19,18,0.3,88,8.75,1020,62.875,20,13,11,116,116,176,0,5,13.8,météo correcte,21:09:00,05:06:00,10
2016-06-17,17,9,16,11,16,16,1.9,95,7,1015,56,17,13,11,143,122,353,0,4,14.7,météo correcte,21:10:00,05:06:00,9
2016-06-18,18,9,17,13,18,16,1.3,93,7.625,1026,54,18,13,12,119,353,176,0,4,14.7,météo correcte,21:10:00,05:06:00,9
2016-06-19,18,8,13,11,18,18,0.3,90,8,1027,59.375,18,15,11,116,122,122,0,4,14.7,météo correcte,21:10:00,05:06:00,8
