#### EXPORT DONNEES METEO POUR "RENNES (ILLE-ET-VILAINE)" (LAT/LON: 48.117266/-1.6777926)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2012-01-21,13,7,24,10,13,11,0.5,97,8,1027,87.375,13,11,7,119,122,119,0,3,3.4,météo défavorable,17:49:00,08:48:00,10
2012-01-22,11,6,24,6,11,10,0.2,96,9,1023,80.5,11,8,3,119,122,122,0,2,5.2,météo défavorable,17:50:00,08:47:00,8
2012-01-23,10,5,12,6,10,6,0.2,94,8,1024,75.375,10,7,4,143,119,116,0,2,5.2,météo défavorable,17:52:00,08:46:00,6
2012-01-24,12,5,19,7,11,10,0.3,97,8,1026,82.375,12,10,4,122,122,122,0,2,5.2,météo défavorable,17:53:00,08:45:00,7
2012-01-25,11,7,15,7,11,9,0.5,97,6,1023,71.25,11,9,5,143,119,119,0,2,5.2,météo défavorable,17:55:00,08:44:00,9
2012-01-26,9,3,23,9,9,5,3.1,97,9.75,1019,33.5,9,8,4,122,176,113,0,2,8.7,météo défavorable,17:56:00,08:43:00,9
2012-01-27,9,1,14,1,8,4,0.5,91,9.75,1026,14.75,9,4,-1,113,113,113,0,3,8.7,météo très défavorable,17:58:00,08:42:00,2
2012-01-28,7,1,21,1,7,3,1.3,94,9.625,1030,54.625,7,3,-3,176,353,176,0,2,5.2,météo très défavorable,17:59:00,08:40:00,2
2012-01-29,7,2,12,3,7,3,0.3,93,9.875,1030,52.375,7,2,-1,176,119,116,0,2,9.6,météo très défavorable,18:01:00,08:39:00,4
2012-01-30,3,0,22,1,1,-0,9.5,99,7.125,1027,95.125,3,1,-4,122,302,284,0,1,4.8,météo très défavorable,18:02:00,08:38:00,3
2012-01-31,2,-3,18,-2,2,-2,0,96,8.75,1025,48.625,2,0,-7,116,116,116,0,1,9.7,météo très défavorable,18:04:00,08:37:00,-1
2012-02-01,-0,-5,28,-5,-0,-3,0,93,10,1028,4.25,0,0,-11,113,113,113,0,2,9.7,météo très défavorable,18:05:00,08:35:00,-4
2012-02-02,1,-7,31,-7,0,-4,0,58,10,1032,0,1,0,-14,113,113,113,0,2,9.7,météo très défavorable,18:07:00,08:34:00,-7
2012-02-03,1,-9,21,-9,-0,-6,0,55,10,1040,3.125,1,0,-15,113,113,113,0,2,9.8,météo très défavorable,18:08:00,08:33:00,-8
2012-02-04,4,-6,9,-4,4,-2,0.6,90,9,1039,28.75,4,0,-9,113,113,122,0,2,9.8,météo très défavorable,18:10:00,08:31:00,-5
2012-02-05,4,-5,25,2,3,-2,5.7,98,5.375,1033,83.125,4,3,-2,296,263,143,0,1,6.6,météo très défavorable,18:12:00,08:30:00,0
2012-02-06,4,-4,9,-1,2,2,0.4,94,4.75,1034,81.375,4,3,-3,122,143,248,0,1,6.6,météo très défavorable,18:13:00,08:28:00,-2
2012-02-07,2,-7,18,-4,-1,-4,0,95,8,1038,26.25,2,2,-10,143,113,113,0,1,9.9,météo très défavorable,18:15:00,08:27:00,-1
2012-02-08,-1,-9,23,-7,-2,-3,0,91,10,1039,35,0,0,-14,113,119,326,0,2,6.6,météo très défavorable,18:16:00,08:26:00,-8
2012-02-09,3,-7,14,-7,2,-2,0,84,10,1039,24.125,3,0,-11,113,113,119,0,2,9.9,météo très défavorable,18:18:00,08:24:00,-7
2012-02-10,0,-7,14,-5,-1,-5,0,86,10,1037,31.375,0,0,-9,116,113,113,0,2,10,météo très défavorable,18:20:00,08:22:00,-4
2012-02-11,1,-9,16,-9,-1,-5,0,88,10,1035,3.875,1,0,-14,113,113,113,0,2,10,météo très défavorable,18:21:00,08:21:00,-8
2012-02-12,4,-8,11,-8,3,1,0.1,88,9,1036,35.75,4,1,-13,113,113,119,0,2,10,météo très défavorable,18:23:00,08:19:00,-8
2012-02-13,6,0,14,-0,6,4,0.9,98,4.5,1033,90.75,6,5,-4,260,119,122,0,1,5,météo très défavorable,18:24:00,08:18:00,1
2012-02-14,7,3,26,3,7,4,0.4,91,9,1028,76.75,7,3,-2,119,116,122,0,1,6.7,météo très défavorable,18:26:00,08:16:00,4
2012-02-15,9,4,23,5,9,5,0.1,95,10,1031,50.625,9,6,2,119,119,116,0,3,10,météo très défavorable,18:28:00,08:14:00,5
2012-02-16,10,2,16,4,10,5,0.1,92,9,1032,29.25,10,5,2,116,116,113,0,3,10.2,météo très défavorable,18:29:00,08:13:00,3
2012-02-17,10,1,12,3,9,8,0.6,95,4.75,1030,72.875,10,8,0,143,266,143,0,3,5.1,météo très défavorable,18:31:00,08:11:00,1
2012-02-18,10,6,24,7,10,7,3.7,99,5.375,1025,94.375,10,8,4,248,122,116,0,2,6.7,météo défavorable,18:32:00,08:09:00,7
2012-02-19,8,0,19,1,8,2,1.2,90,9.875,1032,4.5,8,3,-3,113,113,113,0,1,10.3,météo très défavorable,18:34:00,08:08:00,2
2012-02-20,9,-2,6,-2,9,0,0,90,10,1035,14,9,0,-2,113,113,116,0,2,10.3,météo très défavorable,18:36:00,08:06:00,0
2012-02-21,8,0,9,-0,8,0,0,79,10,1034,35,8,0,-4,122,113,113,0,2,10.3,météo très défavorable,18:37:00,08:04:00,0
2012-02-22,9,-2,19,-2,9,5,0.7,72,9,1033,31.75,9,4,-5,113,116,119,0,2,10,météo très défavorable,18:39:00,08:02:00,-1
2012-02-23,12,7,14,7,11,10,1.4,99,5.375,1030,93.625,12,10,5,266,119,248,0,2,5.2,météo défavorable,18:40:00,08:00:00,7
2012-02-24,11,6,8,6,11,9,0.6,98,4.625,1031,82.125,11,9,5,248,119,263,0,2,5.4,météo défavorable,18:42:00,07:59:00,7
2012-02-25,13,6,12,7,13,10,1.6,98,6.625,1030,80.125,13,11,5,296,116,119,0,3,8.5,météo défavorable,18:44:00,07:57:00,7
2012-02-26,12,4,7,4,12,7,0.2,97,6.875,1030,57.5,12,8,2,248,116,116,0,2,10.9,météo très défavorable,18:45:00,07:55:00,5
2012-02-27,12,2,7,2,10,7,0,96,7,1030,55,12,7,-0,143,119,122,0,2,8.5,météo très défavorable,18:47:00,07:53:00,2
2012-02-28,13,2,5,2,13,9,0,99,8,1027,64,13,8,2,116,119,119,0,2,7,météo correcte,18:48:00,07:51:00,4
2012-02-29,15,3,9,3,13,8,0,96,8,1026,8.375,15,10,1,143,113,113,0,3,11,météo correcte,18:50:00,07:49:00,4
2012-03-01,14,4,12,4,13,9,0,94,9,1027,17.625,14,10,2,113,113,116,0,3,11,météo correcte,18:51:00,07:47:00,5
2012-03-02,12,5,8,7,12,9,0.4,97,6.5,1027,74,12,9,5,143,119,116,0,2,7.1,météo défavorable,18:53:00,07:46:00,5
2012-03-03,14,6,22,9,14,9,0.5,97,8.875,1025,56.25,14,10,6,119,176,113,0,3,10.1,météo correcte,18:54:00,07:44:00,8
2012-03-04,10,3,41,7,10,5,17,99,8.125,1027,50.375,10,10,3,119,308,113,0,3,8.6,météo très défavorable,18:56:00,07:42:00,7
2012-03-05,9,1,30,1,9,5,1,90,9.875,1030,22.5,9,4,-3,116,176,113,0,3,11.2,météo très défavorable,18:58:00,07:40:00,2
2012-03-06,9,-1,17,1,9,3,0,93,10,1029,17,9,3,-3,113,113,113,0,3,11.2,météo très défavorable,18:59:00,07:38:00,2
2012-03-07,10,1,34,4,10,7,3.5,97,9.75,1029,51.375,10,8,0,116,122,176,0,3,8.7,météo très défavorable,19:01:00,07:36:00,3
2012-03-08,10,2,15,2,10,5,0.3,92,10,1037,32,10,4,-1,116,116,113,0,3,11.6,météo très défavorable,19:02:00,07:34:00,2
2012-03-09,13,0,5,0,12,8,0.1,93,10,1038,37.75,13,6,0,113,113,122,0,3,8.7,météo très défavorable,19:04:00,07:32:00,0
2012-03-10,12,5,13,5,12,9,0.5,94,7.75,1039,68.875,12,9,4,143,119,116,0,2,8.7,météo très défavorable,19:05:00,07:30:00,6
2012-03-11,12,5,16,7,12,10,0.6,97,5.5,1038,76.25,12,9,5,119,266,119,0,3,5.9,météo défavorable,19:07:00,07:28:00,5
2012-03-12,16,3,15,3,15,11,0,97,5.75,1035,20.875,16,11,1,143,113,113,0,3,11.6,météo correcte,19:08:00,07:26:00,4
2012-03-13,16,5,16,5,15,11,0,96,9,1032,3,16,11,2,143,113,113,0,4,11.6,météo correcte,19:10:00,07:24:00,5
2012-03-14,17,3,12,3,15,12,0,96,8,1029,1.375,17,12,0,143,113,113,0,4,11.6,météo correcte,19:11:00,07:22:00,4
2012-03-15,18,4,11,4,17,11,0,97,5.75,1026,18.25,18,13,2,248,113,113,0,3,11.6,météo favorable,19:13:00,07:20:00,5
2012-03-16,15,4,17,4,15,10,0,94,7.75,1024,21,15,11,3,113,113,116,0,3,11.6,météo correcte,19:14:00,07:17:00,6
2012-03-17,11,4,22,8,10,7,8,100,5.75,1019,83.375,11,10,5,119,302,293,0,2,7.4,météo défavorable,19:16:00,07:15:00,7
2012-03-18,10,2,18,2,10,6,1.1,97,5.625,1025,52.25,10,6,-1,143,122,176,0,2,8.8,météo très défavorable,19:17:00,07:13:00,2
2012-03-19,12,2,15,2,11,6,0.3,97,8.875,1037,16.625,12,5,-1,116,113,176,0,2,11.6,météo très défavorable,19:19:00,07:11:00,3
2012-03-20,12,-2,7,-2,11,8,0,93,9,1037,37.5,12,5,-2,116,116,116,0,3,11.6,météo très défavorable,19:20:00,07:09:00,-2
2012-03-21,14,2,23,2,11,11,0.9,96,6.375,1034,52,14,9,-2,113,263,116,0,2,11.6,météo correcte,19:22:00,07:07:00,4
2012-03-22,15,8,18,8,15,12,0.8,97,9.75,1026,51.875,15,10,5,116,116,176,0,4,8.8,météo correcte,19:23:00,07:05:00,9
2012-03-23,18,4,12,4,18,13,0.3,96,7.875,1026,13,18,11,3,143,113,113,0,3,11.6,météo favorable,19:25:00,07:03:00,6
2012-03-24,19,7,14,7,18,13,0,91,10,1025,1.5,19,11,4,113,113,113,0,4,11.6,météo favorable,19:26:00,07:01:00,8
2012-03-25,19,7,14,7,19,14,0,91,10,1029,11.375,19,12,5,113,113,113,0,4,11.6,météo favorable,19:28:00,06:59:00,7
2012-03-26,19,7,19,7,19,14,0,94,10,1031,17.625,19,11,5,113,113,113,0,4,11.6,météo favorable,19:29:00,06:57:00,8
2012-03-27,19,6,18,6,18,14,0,87,10,1032,0.625,19,10,3,113,113,113,0,4,11.6,météo favorable,19:30:00,06:55:00,7
2012-03-28,19,6,16,6,19,14,0,93,10,1031,0.625,19,12,4,113,113,113,0,4,11.6,météo favorable,19:32:00,06:53:00,7
2012-03-29,19,5,16,5,18,13,0,90,10,1028,2.625,19,11,2,113,113,113,0,4,11.6,météo favorable,19:33:00,06:50:00,6
2012-03-30,19,5,10,5,18,13,0,85,10,1026,5,19,11,3,113,113,113,0,4,11.6,météo favorable,19:35:00,06:48:00,5
2012-03-31,16,4,17,4,15,12,0,94,8,1020,18.25,16,11,1,113,113,119,0,3,10.3,météo correcte,19:36:00,06:46:00,5
2012-04-01,12,0,20,0,11,9,0,92,10,1020,6.75,12,5,-4,113,113,113,0,3,11.6,météo très défavorable,19:38:00,06:44:00,2
2012-04-02,15,0,9,0,13,10,0,88,9,1014,5.75,15,7,-3,113,113,113,0,3,11.6,météo très défavorable,19:39:00,06:42:00,1
2012-04-03,13,2,16,2,12,9,0.2,94,5.875,1006,7.5,13,6,-1,143,113,113,0,2,11.6,météo correcte,19:41:00,06:40:00,2
2012-04-04,11,1,12,2,11,7,0.8,96,6.75,1010,31.75,11,5,-1,143,113,176,0,2,11.6,météo très défavorable,19:42:00,06:38:00,4
2012-04-05,14,1,15,2,13,10,3.5,94,8.625,1015,28.875,14,9,-1,143,176,176,0,3,11.6,météo correcte,19:43:00,06:36:00,2
2012-04-06,13,2,23,2,12,9,0,99,10,1016,39.75,13,7,-3,119,113,113,0,3,11.6,météo correcte,19:45:00,06:34:00,2
2012-04-07,12,1,15,2,12,10,0.2,95,7.75,1014,58.375,12,9,-1,143,119,119,0,3,7.8,météo très défavorable,19:46:00,06:32:00,3
2012-04-08,13,2,10,6,13,11,3.7,95,6.5,1019,85,13,11,5,143,353,353,0,3,6.6,météo défavorable,19:48:00,06:30:00,2
2012-04-09,11,7,26,8,11,10,5.2,99,8.5,1014,96,11,10,6,119,122,122,0,3,6.6,météo défavorable,19:49:00,06:28:00,8
2012-04-10,12,4,19,8,12,8,12.9,98,8.125,999,61.625,12,10,6,302,116,176,0,2,9.1,météo défavorable,19:51:00,06:26:00,10
2012-04-11,12,3,14,3,12,9,4.2,97,6.625,1004,39.125,12,8,-0,143,176,176,0,2,10.4,météo très défavorable,19:52:00,06:24:00,3
2012-04-12,13,2,9,2,13,10,1.2,96,6.875,1007,10.5,13,8,-0,143,113,113,0,2,11.6,météo correcte,19:54:00,06:22:00,2
2012-04-13,13,-1,7,2,13,9,5,96,6.625,1007,52,13,11,1,143,353,353,0,2,7.9,météo correcte,19:55:00,06:20:00,-1
2012-04-14,12,1,14,2,12,9,1.4,94,7.875,1008,43.625,12,8,-0,143,116,119,0,2,9.1,météo très défavorable,19:56:00,06:18:00,1
2012-04-15,10,2,30,3,10,7,0.9,96,10,1023,33.5,10,5,-2,116,353,113,0,2,10.4,météo très défavorable,19:58:00,06:16:00,2
2012-04-16,11,1,13,1,10,9,0.1,91,10,1027,16.125,11,5,-2,113,113,113,0,3,11.6,météo très défavorable,19:59:00,06:14:00,1
2012-04-17,12,2,24,6,11,9,9.9,98,9.125,1021,63,12,9,2,119,302,116,0,3,8.1,météo défavorable,20:01:00,06:13:00,5
2012-04-18,11,4,27,6,11,9,3.4,93,9.125,999,58.5,11,9,2,200,122,176,0,3,8.1,météo défavorable,20:02:00,06:11:00,5
2012-04-19,12,2,18,3,12,9,3.9,98,6.25,996,57.5,12,8,0,248,353,176,0,2,9.3,météo très défavorable,20:03:00,06:09:00,2
2012-04-20,12,1,20,3,12,9,4.7,97,6.125,1001,71,12,9,-1,248,116,353,0,2,10.4,météo très défavorable,20:05:00,06:07:00,1
2012-04-21,12,3,25,5,12,9,5.4,97,7.125,1009,59.625,12,9,3,248,353,353,0,3,10.5,météo très défavorable,20:06:00,06:05:00,3
2012-04-22,12,2,22,3,12,8,4.5,96,9.75,1010,24.625,12,8,-0,113,176,176,0,3,11.6,météo très défavorable,20:08:00,06:03:00,2
2012-04-23,12,3,31,6,12,9,6.8,100,7,1008,83.25,12,9,2,122,266,200,0,2,7,météo défavorable,20:09:00,06:02:00,5
2012-04-24,13,6,22,6,13,10,2.1,96,9.875,1004,68.5,13,9,2,116,353,176,0,3,11.1,météo défavorable,20:11:00,06:00:00,6
2012-04-25,13,6,44,8,13,10,8.7,99,9.375,998,74.5,13,9,3,122,296,113,0,3,10.2,météo défavorable,20:12:00,05:58:00,7
2012-04-26,13,6,33,8,13,11,1.4,95,9.875,1008,43.5,13,8,4,116,353,113,0,4,13.4,météo correcte,20:13:00,05:56:00,8
2012-04-27,14,6,21,7,14,11,1.8,97,9.875,1013,62,14,9,4,116,119,122,0,4,10.2,météo correcte,20:15:00,05:55:00,6
2012-04-28,12,7,18,7,12,10,4.6,98,6.75,1013,87.75,12,10,5,263,122,266,0,3,9.1,météo défavorable,20:16:00,05:53:00,7
2012-04-29,11,7,37,9,9,9,7.2,98,8,1003,90.25,11,11,5,122,122,116,0,2,10.2,météo défavorable,20:18:00,05:51:00,11
2012-04-30,14,7,24,7,14,12,1.4,92,9.875,1011,45.75,14,10,3,113,116,116,0,3,13.4,météo correcte,20:19:00,05:50:00,7
2012-05-01,15,4,18,5,15,13,4.6,98,7.125,1019,51.375,15,11,2,248,116,176,0,3,12.4,météo correcte,20:20:00,05:48:00,4
2012-05-02,18,6,12,7,17,15,1.1,96,7.875,1019,18.875,18,13,5,143,113,113,0,3,14.5,météo favorable,20:22:00,05:46:00,6
2012-05-03,19,7,8,9,18,16,1.3,96,6.375,1016,40.875,19,14,8,143,113,113,0,4,14.5,météo favorable,20:23:00,05:45:00,7
2012-05-04,14,7,17,10,14,13,1.6,96,4.875,1007,66,14,12,10,143,119,116,0,3,12.4,météo défavorable,20:25:00,05:43:00,7
2012-05-05,15,7,8,9,15,12,4.3,98,6.125,1007,96.5,15,12,8,248,353,353,0,3,9.3,météo défavorable,20:26:00,05:42:00,7
2012-05-06,13,4,13,7,13,12,3.3,97,6.5,1016,72.625,13,10,5,143,353,176,0,3,10.3,météo défavorable,20:27:00,05:40:00,6
2012-05-07,16,5,19,7,16,15,2.2,96,6.625,1016,62.5,16,13,5,116,353,176,0,3,11.4,météo correcte,20:29:00,05:39:00,5
2012-05-08,18,9,19,10,17,16,2,98,3.25,1011,90.25,18,15,10,248,266,353,0,4,9.3,météo défavorable,20:30:00,05:37:00,9
2012-05-09,18,13,25,14,17,17,0.8,98,8,1014,85.5,18,15,13,119,122,116,0,4,10.4,météo défavorable,20:32:00,05:36:00,14
2012-05-10,22,14,25,15,22,17,0,96,10,1018,47.5,25,16,14,116,116,116,0,5,13.5,météo favorable,20:33:00,05:34:00,14
2012-05-11,14,10,20,13,14,11,0.3,95,5.875,1031,72.375,14,13,12,143,263,116,0,3,10.4,météo défavorable,20:34:00,05:33:00,12
2012-05-12,14,6,20,7,14,12,0,83,10,1036,5.375,14,8,4,113,113,113,0,4,14.5,météo correcte,20:36:00,05:31:00,9
2012-05-13,15,2,15,4,14,13,0,87,9,1035,0.375,15,9,1,113,113,113,0,4,14.5,météo correcte,20:37:00,05:30:00,2
2012-05-14,17,2,10,8,16,14,0,89,7,1026,11.25,17,11,8,113,113,113,0,3,14.5,météo correcte,20:38:00,05:29:00,2
2012-05-15,12,4,30,6,12,10,0.7,94,7.625,1025,30.75,12,6,3,113,176,113,0,2,14.5,météo défavorable,20:40:00,05:27:00,4
2012-05-16,16,3,6,6,15,14,0,90,8,1028,8.75,16,9,5,113,113,113,0,3,14.5,météo correcte,20:41:00,05:26:00,3
2012-05-17,16,7,29,7,14,16,0,78,8.75,1022,37.125,16,13,4,116,113,116,0,4,14.5,météo correcte,20:42:00,05:25:00,8
2012-05-18,14,10,25,12,14,13,1.1,98,8.25,1009,75,14,12,10,122,353,116,0,3,11.5,météo défavorable,20:43:00,05:24:00,12
2012-05-19,11,5,9,9,11,11,7.7,94,5.5,1011,81.75,11,10,8,116,302,293,0,3,11.5,météo défavorable,20:45:00,05:23:00,5
2012-05-20,12,6,20,9,12,11,9.2,98,5.75,1009,99.875,12,12,7,266,302,122,0,3,9.5,météo défavorable,20:46:00,05:22:00,7
2012-05-21,14,9,23,11,14,12,1.9,98,7.25,1014,84.375,14,11,9,122,122,263,0,3,9.5,météo défavorable,20:47:00,05:20:00,10
2012-05-22,18,6,20,9,18,16,0,93,8.75,1022,21.75,18,14,7,113,113,113,0,5,14.5,météo favorable,20:48:00,05:19:00,6
2012-05-23,21,8,11,10,20,17,0,96,5.5,1027,33.125,21,16,9,143,113,113,0,4,14.5,météo favorable,20:49:00,05:18:00,8
2012-05-24,24,7,10,11,22,22,0.9,86,9.75,1027,16.5,26,20,10,113,113,176,0,5,14.5,météo favorable,20:51:00,05:17:00,7
2012-05-25,26,15,19,16,26,23,0.3,97,7.625,1021,20.625,27,20,16,143,113,113,0,5,14.5,météo idéale,20:52:00,05:16:00,15
2012-05-26,23,13,19,15,23,19,11.1,91,9,1017,27.875,25,19,15,113,200,356,0,5,13.5,météo correcte,20:53:00,05:16:00,15
2012-05-27,21,10,6,12,20,20,2.6,94,7,1020,21.125,24,16,12,143,113,113,0,4,14.5,météo favorable,20:54:00,05:15:00,10
2012-05-28,21,9,9,13,21,19,1.4,86,8.875,1020,13.5,24,16,13,113,116,113,0,5,14.5,météo favorable,20:55:00,05:14:00,9
2012-05-29,23,10,8,12,22,20,0.5,92,7,1020,6.125,25,17,12,113,113,113,0,4,14.5,météo favorable,20:56:00,05:13:00,10
2012-05-30,21,12,13,16,21,18,8.2,94,6.375,1021,44.5,24,18,16,113,356,353,0,4,12.6,météo correcte,20:57:00,05:12:00,12
2012-05-31,21,9,6,12,21,20,0.1,94,5.5,1023,43.5,24,16,12,143,113,116,0,4,14.5,météo favorable,20:58:00,05:12:00,9
2012-06-01,22,10,11,13,22,21,0.1,91,6.5,1022,46.375,25,18,12,113,116,116,0,4,13.5,météo favorable,20:59:00,05:11:00,10
2012-06-02,24,14,16,15,24,21,4.1,96,7,1015,61.875,26,21,15,116,116,356,0,5,15.6,météo correcte,21:00:00,05:10:00,14
2012-06-03,18,12,19,14,18,16,2.4,95,8.625,1015,48.5,18,14,13,119,116,176,0,4,15.6,météo favorable,21:01:00,05:10:00,15
2012-06-04,16,9,15,11,15,14,1,96,8.875,1020,60,16,13,10,119,122,116,0,3,13.8,météo correcte,21:02:00,05:09:00,9
2012-06-05,16,9,22,10,16,14,3.2,98,6.5,1020,94.25,16,14,8,248,122,122,0,3,12,météo défavorable,21:03:00,05:09:00,9
2012-06-06,19,12,26,13,18,16,1.6,97,6.75,1009,82.375,19,14,11,119,122,116,0,4,12.9,météo défavorable,21:03:00,05:08:00,12
2012-06-07,18,12,33,13,18,16,6.9,98,7.875,1005,70.125,18,16,12,263,296,113,0,4,14.7,météo défavorable,21:04:00,05:08:00,13
2012-06-08,17,9,24,12,17,15,1.2,93,9.625,1016,32,17,11,10,113,176,113,0,5,16,météo correcte,21:05:00,05:07:00,10
2012-06-09,15,7,13,10,14,15,1,91,7.875,1017,40,15,12,9,113,119,119,0,3,14.7,météo correcte,21:06:00,05:07:00,7
2012-06-10,19,11,21,13,19,16,4.1,99,9,1012,88.25,19,15,11,122,122,353,0,5,12,météo défavorable,21:06:00,05:07:00,11
2012-06-11,17,10,9,11,17,14,10.5,98,6.5,1007,87.125,17,14,10,248,122,302,0,3,12.9,météo défavorable,21:07:00,05:07:00,10
2012-06-12,15,8,18,10,15,15,2,97,6.625,1016,65.875,15,12,8,119,266,116,0,3,13.8,météo défavorable,21:07:00,05:06:00,8
2012-06-13,17,5,13,10,16,15,5.4,97,9,1017,39.25,17,12,10,353,176,176,0,4,16,météo correcte,21:08:00,05:06:00,5
2012-06-14,17,7,17,9,17,16,0.4,91,7.375,1017,61,17,15,7,116,119,116,0,3,13.8,météo correcte,21:08:00,05:06:00,7
2012-06-15,17,12,22,13,17,15,7.9,97,8.25,1012,84.75,17,14,12,119,122,302,0,3,12,météo défavorable,21:09:00,05:06:00,12
2012-06-16,18,11,28,12,18,16,0.4,97,8.75,1020,41.875,18,12,11,119,113,113,0,5,16,météo favorable,21:09:00,05:06:00,11
2012-06-17,19,9,14,11,19,16,9.7,94,5.75,1021,69.875,19,14,10,143,116,122,0,4,15.6,météo défavorable,21:10:00,05:06:00,9
2012-06-18,18,10,10,10,17,17,17.5,97,6.625,1021,64.375,18,14,9,266,119,176,0,3,14.7,météo très défavorable,21:10:00,05:06:00,10
2012-06-19,20,6,6,13,20,17,0.6,92,6.875,1020,32,20,15,13,113,176,116,0,4,16,météo favorable,21:10:00,05:06:00,6
